,-2.66667,-2.58333,-2.5,-2.41667,-2.33333,-2.25,-2.16667,-2.08333,-2,-1.91667,-1.83333,-1.75,-1.66667,-1.58333,-1.5,-1.41667,-1.33333,-1.25,-1.16667,-1.08333,-1,-0.916667,-0.833333,-0.75,-0.666667,-0.583333,-0.5,-0.416667,-0.333333,-0.25,-0.166667,-0.0833333,0,0.0833333,0.166667,0.25,0.333333,0.416667,0.5,0.583333,0.666667,0.75,0.833333,0.916667,1,1.08333,1.16667,1.25,1.33333,1.41667,1.5,1.58333,1.66667,1.75,1.83333,1.91667,2,2.08333,2.16667,2.25,2.33333,2.41667,2.5,2.58333,
4.3125,1.85503e-06,2.07161e-06,1.8706e-06,3.1284e-06,8.97456e-06,2.02586e-05,3.22587e-05,3.69668e-05,3.06143e-05,1.80578e-05,7.7555e-06,3.3673e-06,2.48763e-06,1.88613e-06,1.06268e-06,1.35955e-06,3.73462e-06,7.63647e-06,1.10643e-05,1.19198e-05,1.01207e-05,8.10057e-06,8.17494e-06,9.52252e-06,9.37166e-06,7.15863e-06,4.87305e-06,3.31349e-06,1.63837e-06,2.29238e-07,1.49617e-07,7.94808e-07,9.12119e-07,6.28161e-07,1.05916e-06,2.77635e-06,5.25942e-06,7.44445e-06,8.30524e-06,7.43206e-06,5.446e-06,3.42147e-06,1.9445e-06,1.01142e-06,4.72367e-07,2.17443e-07,1.15613e-07,5.67967e-08,2.74538e-08,1.51605e-08,1.15724e-08,2.14423e-10,8.27957e-09,2.38134e-09,5.80266e-10,1.4117e-09,4.68137e-09,1.57889e-08,3.5324e-08,6.6009e-08,9.43258e-08,1.14431e-07,1.18599e-07,1.01104e-07,
4.125,2.52686e-06,3.9909e-06,4.09213e-06,2.73619e-06,3.95326e-06,1.4904e-05,3.81281e-05,6.40732e-05,7.58744e-05,6.53275e-05,4.1699e-05,2.12446e-05,1.09216e-05,6.70453e-06,3.59057e-06,1.00147e-06,3.96119e-07,1.97124e-06,4.20867e-06,5.39762e-06,5.42951e-06,5.95933e-06,8.23518e-06,1.07346e-05,1.05067e-05,7.67577e-06,5.52911e-06,4.82643e-06,3.15698e-06,8.3581e-07,6.17685e-07,1.82333e-06,1.71444e-06,9.38867e-07,2.19047e-06,5.86386e-06,1.03252e-05,1.39838e-05,1.53685e-05,1.36584e-05,9.93036e-06,6.20973e-06,3.53606e-06,1.85753e-06,9.20047e-07,4.64744e-07,2.36471e-07,1.29038e-07,7.19168e-08,4.13776e-08,8.29287e-09,1.25716e-08,1.26478e-08,1.22822e-10,1.76469e-09,1.44498e-09,3.97029e-09,1.62795e-08,3.43553e-08,6.38034e-08,9.31196e-08,1.11889e-07,1.15067e-07,9.88192e-08,
3.9375,2.31497e-06,5.44081e-06,8.4636e-06,8.16546e-06,3.96212e-06,4.16664e-06,2.41016e-05,6.99338e-05,0.000123088,0.000150166,0.000134935,9.42373e-05,5.68064e-05,3.434e-05,2.06272e-05,9.34372e-06,1.55225e-06,5.47465e-07,6.67717e-06,1.71664e-05,2.86893e-05,3.87522e-05,4.4219e-05,4.11134e-05,2.92858e-05,1.62514e-05,1.07624e-05,1.13428e-05,9.16257e-06,3.50123e-06,1.63147e-06,3.45629e-06,2.77707e-06,1.1868e-06,4.83482e-06,1.29087e-05,2.0525e-05,2.56366e-05,2.72154e-05,2.39475e-05,1.7224e-05,1.057e-05,5.95422e-06,3.1953e-06,1.63408e-06,8.12037e-07,4.41124e-07,2.73082e-07,1.66668e-07,8.25923e-08,3.9379e-08,4.01815e-08,5.13666e-09,3.58491e-09,3.43814e-09,3.81855e-10,4.54528e-09,1.54695e-08,3.3236e-08,6.2356e-08,9.09532e-08,1.10149e-07,1.12237e-07,9.68772e-08,
3.75,1.48629e-06,5.03571e-06,1.15988e-05,1.78107e-05,1.65665e-05,6.14519e-06,3.30276e-06,3.93507e-05,0.000127492,0.000232358,0.000290657,0.000272512,0.000207897,0.000144992,0.000101458,6.7032e-05,3.37737e-05,7.56036e-06,1.13447e-06,2.47906e-05,7.66706e-05,0.000136123,0.000170101,0.000154611,9.75344e-05,3.81345e-05,1.23774e-05,1.66179e-05,1.96478e-05,9.82299e-06,2.97891e-06,4.51015e-06,3.09791e-06,8.51968e-07,1.01447e-05,2.76696e-05,4.08671e-05,4.6497e-05,4.63189e-05,3.96298e-05,2.8046e-05,1.68609e-05,9.31131e-06,4.94414e-06,2.51336e-06,1.31085e-06,7.74813e-07,5.04072e-07,3.39525e-07,2.00198e-07,1.3084e-07,4.48398e-08,1.30936e-08,1.75027e-08,3.45832e-09,5.23998e-10,6.73036e-09,1.28847e-08,3.3515e-08,6.14708e-08,8.90193e-08,1.09303e-07,1.10286e-07,9.56025e-08,
3.5625,1.15556e-06,3.58022e-06,1.10581e-05,2.4648e-05,3.72042e-05,3.38428e-05,1.10132e-05,2.73007e-06,7.09927e-05,0.000240355,0.00044213,0.000559597,0.000542214,0.000443788,0.000341339,0.000259148,0.000183515,0.00010746,4.10466e-05,8.76987e-06,4.42201e-05,0.000154055,0.000277541,0.000315716,0.00022857,8.86039e-05,6.64826e-06,9.34419e-06,3.04561e-05,2.17158e-05,5.15175e-06,3.46192e-06,2.47126e-06,1.09892e-06,1.97894e-05,5.40602e-05,7.83422e-05,8.3763e-05,7.69662e-05,6.20283e-05,4.23428e-05,2.4706e-05,1.32472e-05,6.89527e-06,3.5128e-06,1.87509e-06,1.14935e-06,8.24601e-07,6.21485e-07,4.36984e-07,2.29474e-07,8.52472e-08,7.73387e-08,2.99261e-08,5.41279e-09,5.87832e-09,7.03067e-09,1.03458e-08,3.65696e-08,6.02396e-08,8.8785e-08,1.09273e-07,1.09496e-07,9.52146e-08,
3.375,1.95321e-06,3.12092e-06,8.56528e-06,2.42067e-05,5.16464e-05,7.58969e-05,6.76528e-05,2.27892e-05,1.14633e-05,0.000150969,0.000476364,0.000849606,0.00106456,0.00104946,0.000900424,0.000725205,0.000550599,0.000382803,0.0002486,0.000153923,8.88289e-05,8.09913e-05,0.000157187,0.000250374,0.000244154,0.00013306,4.27064e-05,4.95945e-05,8.15098e-05,5.73777e-05,1.19977e-05,2.20517e-06,1.00915e-05,1.39987e-05,3.93047e-05,9.25049e-05,0.000136909,0.000146559,0.000127221,9.37871e-05,5.88273e-05,3.22067e-05,1.6677e-05,8.52474e-06,4.18135e-06,2.21866e-06,1.53568e-06,1.23324e-06,1.0029e-06,7.48319e-07,4.38205e-07,2.98595e-07,1.5809e-07,4.20785e-08,2.44776e-08,1.55099e-08,2.32851e-09,1.37925e-08,4.03899e-08,5.8131e-08,9.10245e-08,1.09707e-07,1.09897e-07,9.57093e-08,
3.1875,3.61864e-06,4.56183e-06,7.58397e-06,1.95016e-05,5.12453e-05,0.000104137,0.000147507,0.000128184,4.98872e-05,5.51691e-05,0.000348686,0.000953392,0.00159318,0.00193492,0.00191535,0.00170093,0.00139566,0.00099896,0.000606252,0.000392833,0.000371592,0.000372142,0.000283374,0.000152527,5.41265e-05,2.01467e-05,7.81369e-05,0.000200983,0.000255651,0.000160779,3.02609e-05,4.99446e-06,5.16601e-05,7.42584e-05,8.45211e-05,0.000135658,0.000207085,0.000238584,0.00020851,0.00014212,7.73165e-05,3.60628e-05,1.70556e-05,8.64939e-06,4.0906e-06,2.2683e-06,2.00077e-06,1.80613e-06,1.49278e-06,1.19685e-06,9.43094e-07,6.05543e-07,2.28942e-07,1.14765e-07,7.10005e-08,2.32778e-08,1.54911e-09,2.77641e-08,3.8268e-08,5.68447e-08,9.56034e-08,1.09785e-07,1.11379e-07,9.6891e-08,
3,5.57597e-06,7.35985e-06,9.57527e-06,1.65514e-05,4.12765e-05,0.000102638,0.000198692,0.000269367,0.000226943,0.000106718,0.000183153,0.000776716,0.00182957,0.00281627,0.00326149,0.00321004,0.00295291,0.00249571,0.00170334,0.000829795,0.000402065,0.000550539,0.000842007,0.000836193,0.000537523,0.000262425,0.000247855,0.000418003,0.000477868,0.000280852,4.30222e-05,3.34961e-05,0.000182751,0.000242082,0.000180812,0.000164561,0.000255976,0.000346648,0.000331216,0.000222431,0.000104129,3.4675e-05,1.17761e-05,6.41348e-06,2.98428e-06,1.66551e-06,2.55923e-06,2.96382e-06,2.39184e-06,1.86621e-06,1.49964e-06,8.86628e-07,4.81327e-07,3.02315e-07,1.34206e-07,4.0069e-08,2.81287e-08,4.29333e-08,2.5381e-08,6.26247e-08,1.0058e-07,1.08781e-07,1.14202e-07,9.84344e-08,
2.8125,7.31065e-06,1.0583e-05,1.37991e-05,1.83778e-05,3.31515e-05,8.1769e-05,0.000194788,0.000359876,0.000465487,0.000380236,0.000219927,0.000479821,0.00161075,0.00333645,0.00471075,0.00512701,0.00494349,0.00472361,0.00427072,0.00307309,0.00143332,0.000378703,0.000443359,0.00112016,0.0015995,0.00161674,0.00142063,0.00120528,0.000880045,0.000417229,0.000126408,0.000276956,0.000616783,0.0006651,0.000381233,0.000158427,0.000234281,0.00043877,0.000499556,0.000360023,0.000160698,3.64647e-05,2.74911e-06,3.58566e-06,2.32472e-06,3.08369e-07,2.81013e-06,5.25252e-06,4.58037e-06,2.99999e-06,1.9701e-06,1.42211e-06,1.05917e-06,5.65171e-07,2.32031e-07,1.09758e-07,8.69974e-08,3.54406e-08,1.48239e-08,8.24977e-08,1.00449e-07,1.07588e-07,1.18876e-07,9.99001e-08,
2.625,8.39727e-06,1.34349e-05,1.89228e-05,2.42572e-05,3.31729e-05,6.29034e-05,0.000154786,0.000355228,0.000627204,0.000774204,0.000618807,0.000448237,0.00111416,0.00319782,0.00596954,0.00777954,0.00787538,0.00724426,0.00707805,0.00702894,0.00586336,0.00345734,0.00118936,0.000382533,0.00104307,0.00219764,0.00291489,0.0028122,0.00203931,0.00118367,0.000954749,0.00148635,0.002036,0.00179533,0.000889328,0.000163721,0.000124633,0.000493479,0.000721538,0.000594222,0.000292113,7.02799e-05,4.17521e-06,1.10028e-05,1.14627e-05,1.80556e-06,1.65732e-06,7.63574e-06,8.87433e-06,5.74137e-06,3.10094e-06,2.22869e-06,1.59326e-06,8.72539e-07,4.58964e-07,2.61367e-07,1.35257e-07,1.05473e-08,4.50093e-08,1.09999e-07,8.80582e-08,1.10502e-07,1.25411e-07,1.00837e-07,
2.4375,8.47107e-06,1.51319e-05,2.36457e-05,3.2188e-05,4.04964e-05,5.73424e-05,0.000114825,0.000282017,0.000624071,0.00105296,0.00124127,0.000985813,0.000909342,0.00241815,0.00618409,0.0106451,0.0130105,0.0122841,0.010446,0.00991309,0.0105744,0.0102694,0.00774935,0.0041901,0.00178182,0.00149615,0.00244084,0.00305256,0.00271058,0.00225125,0.0028581,0.00441472,0.00534457,0.00440375,0.00219465,0.00042149,2.82092e-05,0.000560436,0.00104803,0.000997943,0.000578978,0.000196208,4.94338e-05,5.23583e-05,5.44436e-05,2.29907e-05,2.28408e-06,6.31584e-06,1.32476e-05,1.13107e-05,6.29775e-06,3.19512e-06,1.83058e-06,1.29276e-06,8.69931e-07,4.72739e-07,1.64691e-07,5.0285e-08,1.37241e-07,1.12717e-07,6.57784e-08,1.25599e-07,1.32044e-07,1.00826e-07,
2.25,7.28384e-06,1.48475e-05,2.6301e-05,3.98246e-05,5.19888e-05,6.4161e-05,9.48393e-05,0.000199946,0.000487945,0.00104034,0.00167497,0.00188353,0.00151062,0.00176458,0.00480351,0.0112234,0.0181373,0.0211552,0.0188786,0.0144995,0.012269,0.0130728,0.0141813,0.012831,0.00911326,0.00526014,0.00289191,0.0017474,0.00108947,0.00142103,0.00377978,0.00744234,0.00964582,0.00838087,0.00468796,0.00141512,0.00029032,0.000846135,0.00163689,0.00173624,0.00118405,0.000534938,0.000201827,0.000162214,0.000170728,0.000106201,2.85123e-05,2.5906e-06,1.10383e-05,1.65228e-05,1.17786e-05,5.45352e-06,2.4897e-06,1.73812e-06,1.2494e-06,6.95832e-07,2.84393e-07,2.27439e-07,2.22942e-07,5.9692e-08,6.27323e-08,1.59042e-07,1.33133e-07,9.97553e-08,
2.0625,5.04826e-06,1.22045e-05,2.52595e-05,4.40251e-05,6.3962e-05,7.94878e-05,9.65212e-05,0.000149808,0.000329206,0.000794481,0.0016324,0.00250547,0.00268954,0.0022196,0.0031419,0.00839588,0.0182011,0.0280309,0.0317401,0.0273138,0.018894,0.0127672,0.01176,0.0136952,0.0145995,0.0125373,0.00836237,0.00393888,0.000855693,0.000525968,0.00371764,0.00897581,0.0126799,0.0120956,0.008048,0.0038045,0.0018015,0.00202595,0.00294675,0.00319654,0.00247136,0.00136991,0.000614577,0.00039554,0.000397012,0.000311872,0.00014214,2.63962e-05,1.87714e-06,1.21523e-05,1.52569e-05,1.00321e-05,4.99431e-06,2.40326e-06,1.37985e-06,8.85637e-07,5.95117e-07,4.81875e-07,2.10054e-07,1.84603e-09,1.2816e-07,1.99301e-07,1.19789e-07,9.98617e-08,
1.875,2.74088e-06,7.95626e-06,2.02103e-05,4.20825e-05,7.12934e-05,9.83376e-05,0.000116093,0.000140421,0.000230032,0.000521713,0.00124264,0.00246129,0.00360697,0.00374462,0.00328317,0.00522288,0.0130973,0.0265666,0.039658,0.0446834,0.0385968,0.0255885,0.0135355,0.00791039,0.00856419,0.0113947,0.0124417,0.0106969,0.00807908,0.00743419,0.0101004,0.0145811,0.0176163,0.0170205,0.0134424,0.00933937,0.00674293,0.00608134,0.00642192,0.00640339,0.00526684,0.00337177,0.00172077,0.000933762,0.000781474,0.00069187,0.000433727,0.000159775,2.28976e-05,4.07346e-07,9.68986e-06,1.28056e-05,8.95239e-06,4.35513e-06,1.86805e-06,1.05672e-06,8.76845e-07,5.91109e-07,1.27018e-07,6.44759e-08,2.63576e-07,2.06065e-07,9.04994e-08,1.08755e-07,
1.6875,1.57491e-06,3.91867e-06,1.27348e-05,3.35513e-05,6.9038e-05,0.000111941,0.000145598,0.000164971,0.000203684,0.000354322,0.000823633,0.00192488,0.00365713,0.00514304,0.00533403,0.00522697,0.00875605,0.0198188,0.0375642,0.0549854,0.0630494,0.0571752,0.0405644,0.0217999,0.00903169,0.00539335,0.00866723,0.0145684,0.0203021,0.0253744,0.0297808,0.0325014,0.0323257,0.0294893,0.0255654,0.0219415,0.0190969,0.0170447,0.0155667,0.013984,0.0114707,0.00798651,0.00456966,0.00236859,0.00153094,0.00129233,0.00097125,0.000516128,0.00017095,2.69636e-05,1.30907e-06,5.86318e-06,8.67286e-06,7.01113e-06,3.92863e-06,1.8098e-06,9.66046e-07,4.49882e-07,1.54365e-07,3.24344e-07,3.91629e-07,1.49317e-07,6.84396e-08,1.36457e-07,
1.5,2.01211e-06,1.94687e-06,5.78925e-06,2.09916e-05,5.58369e-05,0.000110925,0.000169684,0.00020832,0.000231528,0.000298935,0.000550494,0.00129153,0.00291396,0.00526591,0.00717533,0.00774375,0.00880571,0.0151041,0.0305287,0.0534632,0.0758736,0.087616,0.0828351,0.0635961,0.0384377,0.0175017,0.00773307,0.0106689,0.0230476,0.0388647,0.051755,0.0575202,0.0560838,0.051021,0.0463386,0.0434853,0.0414401,0.0388486,0.0352587,0.0306578,0.0248798,0.0180457,0.0112499,0.0061053,0.00336744,0.00234237,0.00180885,0.00117611,0.000566983,0.000195529,4.76624e-05,8.32033e-06,3.93444e-06,6.54932e-06,6.65874e-06,4.12316e-06,1.66813e-06,4.12009e-07,3.15711e-07,5.70939e-07,3.70129e-07,4.86864e-08,9.05393e-08,1.81339e-07,
1.3125,3.419e-06,2.7493e-06,2.34446e-06,9.26146e-06,3.58235e-05,9.26378e-05,0.000173434,0.000247814,0.00028934,0.00032153,0.000434585,0.000828494,0.00191865,0.00412621,0.00709202,0.00950351,0.0109545,0.014196,0.0242478,0.0440372,0.0704014,0.0943491,0.105826,0.099447,0.0772151,0.0472496,0.0203158,0.00595748,0.00880163,0.0260276,0.0484079,0.0658523,0.0737257,0.074361,0.0729054,0.0724007,0.0725218,0.071408,0.0675577,0.060397,0.0501238,0.0377038,0.025043,0.0145593,0.00784262,0.00459171,0.0031709,0.00218794,0.00127577,0.000605222,0.00024304,8.23227e-05,1.97784e-05,4.38244e-06,5.63096e-06,6.28815e-06,3.68744e-06,1.23519e-06,5.49334e-07,4.82286e-07,1.50186e-07,1.11565e-08,2.00662e-07,2.35174e-07,
1.125,4.51233e-06,5.27055e-06,3.51632e-06,3.0056e-06,1.64457e-05,6.28991e-05,0.000152527,0.000264723,0.000353067,0.000396473,0.000442443,0.000614309,0.00119223,0.00271381,0.00558511,0.00922309,0.0123246,0.0150958,0.0207903,0.033649,0.054641,0.0790709,0.0983157,0.104432,0.0942369,0.0704596,0.0404565,0.014159,0.0012781,0.00715351,0.0293165,0.0586295,0.0851175,0.1034,0.11342,0.117599,0.118129,0.115947,0.11073,0.101394,0.0871336,0.0685891,0.0483257,0.0300622,0.0168181,0.00922522,0.00559024,0.00367989,0.00229435,0.00126536,0.00063852,0.000301411,0.000118899,3.16634e-05,6.34215e-06,5.6481e-06,6.14158e-06,4.02025e-06,1.89278e-06,5.94835e-07,2.6587e-08,1.47928e-07,3.86151e-07,2.75365e-07,
0.9375,4.31577e-06,7.33482e-06,7.66641e-06,4.08427e-06,4.66513e-06,3.15438e-05,0.000111946,0.000249816,0.000401991,0.000507452,0.000557748,0.000628917,0.000907555,0.00183778,0.00415039,0.00819532,0.0130982,0.0176064,0.0224164,0.0306945,0.045428,0.0662703,0.0886481,0.1056,0.111188,0.103484,0.0856284,0.0650173,0.0512695,0.0530789,0.0742936,0.111122,0.153091,0.188066,0.207972,0.211308,0.201755,0.18502,0.165873,0.146278,0.125413,0.101734,0.0756229,0.0502538,0.029783,0.01645,0.0093224,0.00573305,0.00357262,0.00209295,0.00118159,0.000671569,0.000353645,0.000145774,4.0977e-05,9.98154e-06,7.30398e-06,7.03817e-06,4.28719e-06,1.34234e-06,5.57112e-08,1.77905e-07,3.95765e-07,2.12396e-07,
