-1,25  0,6214183  0,6211497  0,0003356981  0,0004128025  136,3636
-1,171875  0,6533698  0,6530793  0,0005736855  0,0006481616  133,3333
-1,09375  0,686183  0,6858865  0,001187236  0,001258177  130,4348
-1,015625  0,7194843  0,7191945  0,001885976  0,002050309  127,6596
-0,9375  0,7528612  0,7525877  0,004608557  0,004772666  125
-0,859375  0,7858703  0,7856186  0,007963857  0,00800945  122,449
-0,78125  0,8180462  0,8178186  0,01276866  0,01320307  120
-0,703125  0,8489125  0,848708  0,0276868  0,02814628  117,6471
-0,625  0,877994  0,8778103  0,0497742  0,04860199  115,3846
-0,546875  0,9048295  0,9046636  0,06973833  0,07036325  113,2075
-0,46875  0,9289859  0,9288353  0,1312173  0,1313151  111,1111
-0,390625  0,9500708  0,9499342  0,2094944  0,2078584  109,0909
-0,3125  0,9677454  0,9676243  0,3344987  0,3349924  107,1429
-0,234375  0,9817354  0,9816335  0,4823396  0,4798684  105,2632
-0,15625  0,9918405  0,9917642  0,6603437  0,6526062  103,4483
-0,078125  0,9979405  0,9978976  1  1  101,6949
0  1  1  0,8904779  0,8792574  100
0,078125  0,9979191  0,9978294  0,8339475  0,8311477  98,36066
0,15625  0,9919769  0,9918163  0,8256368  0,8238134  96,77419
0,234375  0,9823899  0,9821854  0,6525858  0,6489944  95,2381
0,3125  0,9694453  0,9692311  0,4083725  0,4023854  93,75
0,390625  0,9534904  0,9533018  0,2390132  0,2329171  92,30769
0,46875  0,9349199  0,9347912  0,2040257  0,202031  90,90909
0,546875  0,9141622  0,9141213  0,1081791  0,108501  89,55224
0,625  0,8916647  0,8917326  0,06065702  0,06083691  88,23529
0,703125  0,8678792  0,8680671  0,04703243  0,04698847  86,95652
0,78125  0,8432475  0,8435571  0,0328646  0,03367771  85,71429
0,859375  0,8181883  0,8186121  0,01553244  0,01581808  84,50704
0,9375  0,7930862  0,7936095  0,008321471  0,008920741  83,33333
1,015625  0,7682815  0,7688846  0,004247976  0,004828154  82,19178
1,09375  0,7440641  0,7447243  0,00235567  0,002981592  81,08108
1,171875  0,7206679  0,7213619  0,001672785  0,001990468  80
1,25  0,6982693  0,698975  0,001160502  0,001459315  78,94737
1,328125  0,6769862  0,6776845  0,0008389868  0,001180292  77,92208
1,40625  0,6568807  0,6575562  0,0006592558  0,0009511429  76,92308
1,484375  0,6379621  0,6386035  0,0005566678  0,0007603926  75,94937
1,5625  0,6201918  0,6207922  0,0005161261  0,0007071291  75
1,640625  0,6034895  0,6040456  0,0004510186  0,000649647  74,07407
1,71875  0,5877398  0,5882508  0,0004081717  0,0005831552  73,17073
1,796875  0,5727994  0,5732661  0,0003837417  0,0005442283  72,28916
1,875  0,558505  0,5589286  0,0003517176  0,0005046367  71,42857
1,953125  0,5446806  0,5450618  0,0003333628  0,000476972  70,58824
2,03125  0,5311458  0,5314842  0,0003092126  0,0004396412  69,76744
2,109375  0,5177232  0,5180164  0,0002938552  0,0004121879  68,96552
2,1875  0,5042454  0,5044898  0,000277718  0,0003934675  68,18182
2,265625  0,4905624  0,4907531  0,0002620325  0,0003696836  67,41573
2,34375  0,4765472  0,476679  0,0002521913  0,0003516694  66,66667
2,421875  0,4621019  0,4621697  0,0002378656  0,0003320369  65,93407
2,5  0,4471613  0,447162  0,0002299702  0,000320688  65,21739
2,578125  0,4316969  0,4316301  0,0002193698  0,0003064627  64,51613
2,65625  0,4157187  0,4155875  0,0002108742  0,0002931111  63,82979
2,734375  0,3992755  0,3990873  0,0002041582  0,0002841496  63,15789
2,8125  0,3824544  0,3822209  0,0001952911  0,0002722072  62,5
2,890625  0,3653781  0,365115  0,0001905648  0,0002648496  61,85567
2,96875  0,3482006  0,3479266  0,0001830335  0,0002548181  61,22449
3,046875  0,3311027  0,3308376  0,0001782068  0,0002474388  60,60606
3,125  0,3142847  0,3140479  0,0001730847  0,0002407058  60
3,203125  0,2979594  0,2977676  0,0001675327  0,0002325896  59,40594
3,28125  0,2823445  0,2822098  0,0001642726  0,0002276807  58,82353
3,359375  0,2676545  0,2675833  0,000158884  0,0002204022  58,25243
3,4375  0,2540936  0,2540853  0,0001560225  0,0002158211  57,69231
3,515625  0,2418486  0,2418961  0,0001519441  0,0002105608  57,14286
3,59375  0,231084  0,231174  0,0001485003  0,0002053939  56,60377
3,671875  0,221937  0,2220518  0,0001459422  0,0002018673  56,07477
3,75  0,2145153  0,2146338  0,0001421238  0,0001966963  55,55556
3,828125  0,2088946  0,208995  0,0001402683  0,0001937771  55,04587
3,90625  0,2051186  0,2051799  0,0001369835  0,0001895668  54,54545
3,984375  0,2031994  0,2032029  0,0001348647  0,0001861761  54,05405
4,0625  0,2031178  0,2030485  0,0001326954  0,0001832824  53,57143
4,140625  0,2048258  0,204673  0,0001300741  0,0001795513  53,09735
4,21875  0,2082471  0,2080048  0,0001287397  0,0001774668  52,63158
4,296875  0,2132798  0,2129466  0,0001261653  0,0001740624  52,17391
4,375  0,2197979  0,2193766  0,0001248875  0,0001721506  51,72414
4,453125  0,2276532  0,2271499  0,0001230185  0,000169812  51,28205
4,53125  0,2366772  0,2361008  0,0001213061  0,0001671982  50,84746
4,609375  0,2466838  0,2460446  0,0001202343  0,000165723  50,42017
4,6875  0,2574713  0,2567806  0,0001182858  0,0001630491  50
4,765625  0,2688261  0,2680947  0,000117502  0,0001616345  49,58678
4,84375  0,2805256  0,2797639  0,0001158975  0,0001595828  49,18033
4,921875  0,2923433  0,2915607  0,0001148439  0,0001579446  48,78049
5  0,3040536  0,3032586  0,0001139111  0,0001567037  48,3871
5,078125  0,3154374  0,3146384  0,0001125159  0,0001545799  48
5,15625  0,3262882  0,325494  0,0001120224  0,0001539009  47,61905
5,234375  0,3364183  0,3356387  0,0001107001  0,0001520381  47,24409
5,3125  0,3456643  0,3449103  0,0001101311  0,0001511802  46,875
5,390625  0,3538919  0,3531756  0,0001093063  0,0001501649  46,51163
5,46875  0,3609989  0,3603334  0,0001083954  0,0001488172  46,15385
5,546875  0,3669178  0,3663159  0,0001080651  0,0001483759  45,80153
5,625  0,3716152  0,3710891  0,0001070284  0,0001469555  45,45455
5,703125  0,3750905  0,3746508  0,0001067934  0,0001467493  45,11278
5,78125  0,3773729  0,3770283  0,0001060611  0,0001458249  44,77612
5,859375  0,3785168  0,3782739  0,0001055543  0,0001450036  44,44444
5,9375  0,3785966  0,3784594  0,0001053085  0,0001447373  44,11765
6,015625  0,3777006  0,3776706  0,000104561  0,0001435003  43,79562
6,09375  0,3759247  0,376001  0,0001045588  0,0001435246  43,47826
6,171875  0,3733664  0,3735453  0,0001039375  0,0001426566  43,16547
6,25  0,3701189  0,3703941  0,0001037803  0,0001423574  42,85714
6,328125  0,366267  0,3666292  0,000103586  0,0001421148  42,55319
6,40625  0,361883  0,3623198  0,0001031353  0,0001415205  42,25352
6,484375  0,357025  0,3575202  0,0001032882  0,0001418171  41,95804
6,5625  0,3517355  0,3522692  0,0001027961  0,0001408794  41,66667
6,640625  0,3460427  0,3465906  0,0001029277  0,0001412246  41,37931
6,71875  0,3399617  0,3404947  0,000102758  0,0001410624  41,09589
6,796875  0,3334974  0,3339823  0,0001026014  0,0001406417  40,81633
6,875  0,3266482  0,327048  0,0001028418  0,0001409137  40,54054
6,953125  0,3194099  0,3196855  0,0001025081  0,0001406553  40,26846
7,03125  0,3117807  0,3118934  0,0001028784  0,0001410328  40
7,109375  0,303765  0,3036785  0,000102735  0,000140797  39,7351
7,1875  0,2953776  0,2950607  0,0001028822  0,0001410189  39,47368
7,265625  0,2866463  0,2860756  0,0001031628  0,0001413842  39,21569
7,34375  0,2776141  0,2767761  0,0001030333  0,0001411392  38,96104
7,421875  0,2683391  0,2672309  0,0001035874  0,0001418827  38,70968
7,5  0,2588937  0,2575235  0,0001034867  0,0001417139  38,46154
7,578125  0,249362  0,2477485  0,0001039318  0,0001423544  38,21656
